uri,author,replying_to,text,created_at,depth,likes,reposts
at://did:plc:a3z4kf6dumphtzxkedqrueeh/app.bsky.feed.post/3mlqq5nlp7s2r,ginamyhill-jones.bsky.social,lucyarnold.bsky.social,"There is no “ outbreak”
There have always been rats and mice.
In the Petri dish of a cruise ship, any virus can thrive.
In the real world?

We have FASCISTS to fight FERCHRISSAKES.

FOCUS !",2026-05-13T16:32:39.843Z,1,0,0
at://did:plc:marnx3vlkjkwvvl2yfiuvwyc/app.bsky.feed.post/3mlqtx44qs22p,lucyarnold.bsky.social,ginamyhill-jones.bsky.social,"Im just quoting WHO who call it an outbreak. 

Never said fighting fascists wasnt a priority. Just the fascists seem to be ignorant fuckers and theyre likely to make matters far worse than they need to be.",2026-05-13T17:40:35.168Z,2,2,0
at://did:plc:a3z4kf6dumphtzxkedqrueeh/app.bsky.feed.post/3mlqx7t5mws2r,ginamyhill-jones.bsky.social,lucyarnold.bsky.social,"Amen to that !

We need to know that hand hygiene and precautions in tight places are still very much needed.

Norwalk outbreak here ( BC) was nasty a few weeks ago…",2026-05-13T18:39:08.976Z,3,0,0
at://did:plc:55u7q5fyuddpmserockbhx4i/app.bsky.feed.post/3mlqd4h5wfk2x,wallykibler.bsky.social,lucyarnold.bsky.social,"What’s a World Cup!

Boycott America!!!
Boycott FIFA!!",2026-05-13T12:39:20.903Z,1,6,0
at://did:plc:4knwz26xajdiza6mmcbl5bdw/app.bsky.feed.post/3mlrj2yx5rs2t,liberalhoundmom.bsky.social,lucyarnold.bsky.social,"It’s not a worldwide outbreak!!!  It’s being controlled right now!  Stop the panic!  It’s NOT COVID-19!  Isolation and quarantine are necessary steps to mediate transmission.  

I can however understand people’s concerns especially with our current administration which is heinous.  🙄🙄🤬🤬",2026-05-13T23:58:34.635Z,1,0,0
at://did:plc:marnx3vlkjkwvvl2yfiuvwyc/app.bsky.feed.post/3mls5rgj5ik2d,lucyarnold.bsky.social,liberalhoundmom.bsky.social,"I never said it was a worldwide outbreak, just an outbreak. Its being controlled right now because the America citizens have only just returned to their home country. Merely pointing out America has incompetent imbeciles in charge, & no back up WHO. I trust the rest of the world to stop the spread.",2026-05-14T06:09:01.890Z,2,1,0
at://did:plc:4knwz26xajdiza6mmcbl5bdw/app.bsky.feed.post/3mlsfg6uubc2q,liberalhoundmom.bsky.social,lucyarnold.bsky.social,I understand.  I live in America!  We do have incompetent imbeciles!  Gobshites!  But a close relative of mine worked with WhO a number of years and he feels it will be contained safely.  We wait with bated breath.,2026-05-14T08:25:54.721Z,3,0,0
at://did:plc:3nofmqv7bc2nzuwmh2uiqerk/app.bsky.feed.post/3mlqiofh3mk2x,stanic042.bsky.social,lucyarnold.bsky.social,Working from home again 😂,2026-05-13T14:18:51.792Z,1,0,0
at://did:plc:jgx3xtct6xagrkxo3rh7bgx6/app.bsky.feed.post/3mlnddhykzc2p,thev.bsky.social,,Hantavirus Quarantine Facilities To Use Full Emergency ‘Cough Into Elbow’ Protocol,2026-05-12T08:05:17.440Z,0,203,49
at://did:plc:vhtz7l2asqz456jnngbrfwbe/app.bsky.feed.post/3mlndvj5exs2b,bryannthomas.bsky.social,thev.bsky.social,Have they deployed the hand washing yet?,2026-05-12T08:15:22.628Z,1,6,0
at://did:plc:dausy3kooywrxq2b6b3bibd7/app.bsky.feed.post/3mlnnjqggwc2u,mwbru.bsky.social,bryannthomas.bsky.social,If we just washed our hands harder…,2026-05-12T11:07:45.030Z,2,1,0
at://did:plc:t66sjpa5jym3lmp4f6e5zw5t/app.bsky.feed.post/3mlnnxwajxc2n,wallybuan0.bsky.social,mwbru.bsky.social,You now have to also sing the *second verse* of happy birthday,2026-05-12T11:15:40.890Z,3,1,0
at://did:plc:bu7wa6keihotfebtkhu4tpyv/app.bsky.feed.post/3mlnfvr2vmk2n,ff-preobrazhensky.bsky.social,thev.bsky.social,"What we really want to know is when they will break out the euphemisms for airborne transmission & ≥FFP2 respirators. Will Sir Richard Wharton's F&CO 4 stage strategy will be implemented?🙄🤷‍♂️🤦‍♂️ 
#PrecautionaryPrincipleFFS #PreventionBetterThanCure #Wear≥FFP2RespiratorsNotMasks #StopWithTheEuphemismsFFS",2026-05-12T08:51:18.419Z,1,7,2
at://did:plc:5l75eusii6qojdz4hrtibori/app.bsky.feed.post/3mlngdnailc2z,billy-in-philly.bsky.social,thev.bsky.social,@bencollins.bsky.social,2026-05-12T08:59:04.167Z,1,0,0
at://did:plc:5mu44cojafmxj6h3yaihy2nl/app.bsky.feed.post/3mlqvuisaz22d,arrianna-planey.bsky.social,,Lovely how the COVID grifters are back and moonlighting as Hantavirus experts now,2026-05-13T18:14:55.277Z,0,76,17
at://did:plc:5mu44cojafmxj6h3yaihy2nl/app.bsky.feed.post/3mlqvz6ytkk2d,arrianna-planey.bsky.social,arrianna-planey.bsky.social,"They're not acting in your best interest. They all have something to sell. Unproven treatments, HVAC systems, ""immune boosters"" (that aren't vaccines), etc.",2026-05-13T18:17:32.778Z,1,13,3
at://did:plc:2lofqead276vtc5647ye7sl2/app.bsky.feed.post/3mlnytjpk3q2b,aljazeera.com,,Spain reports new hantavirus case in passenger evacuated from cruise ship https://aje.news/7zzcay,2026-05-12T14:30:04.619Z,0,83,27
at://did:plc:tho6u7aljrjqfo7lvgdytj5e/app.bsky.feed.post/3mlnztzd7ys2q,invictusghost.bsky.social,aljazeera.com,Do not pay attention to the propaganda. Pay attention to Harvard Epidemiologists who tracked this same strain in the past in South America. We are being lied to.,2026-05-12T14:48:14.807Z,1,2,0
at://did:plc:tho6u7aljrjqfo7lvgdytj5e/app.bsky.feed.post/3mlo24zhxi22q,invictusghost.bsky.social,invictusghost.bsky.social,www.ms.now/news/hantavi...,2026-05-12T14:53:16.953Z,2,0,0
at://did:plc:sfdueqwsvtfwm2n4qozvkwtb/app.bsky.feed.post/3mlnzvkf3e227,no-thank-u.bsky.social,invictusghost.bsky.social,Definitely being lied to,2026-05-12T14:49:06.249Z,2,1,0
at://did:plc:tho6u7aljrjqfo7lvgdytj5e/app.bsky.feed.post/3mlnzqxqyuk2q,invictusghost.bsky.social,aljazeera.com,"Do not tell me its not easily transmitted. People who had no contact with others whom caught it, others than eating with asymptomatic people who later came down with it, in the dining hall caught it. This also happened in outbreaks in small villages in Argentina.",2026-05-12T14:46:32.498Z,1,1,0
at://did:plc:q4yqdusw7wo7cfxv55pfijlk/app.bsky.feed.post/3mlnzcdvd4k2r,punder.bsky.social,aljazeera.com,I’ve got a bad feeling about this,2026-05-12T14:38:21.907Z,1,1,0
at://did:plc:isg4jxnekd7wtv23aqmhnraj/app.bsky.feed.post/3mloiacam4c2p,chantzy.bsky.social,,"Hantavirus outbreak should reset WHO's default approach to airborne risk 

👏🏼 great op-ed by Milton, @trishgreenhalgh.bsky.social , @dfisman.bsky.social et al 

www.bmj.com/content/393/...",2026-05-12T19:05:39.191Z,0,165,59
at://did:plc:tsm5ik25t7cyqpph3w3yu7k7/app.bsky.feed.post/3mloiidhxgk2f,amenak.bsky.social,chantzy.bsky.social,Their approach to the covid19 outbreak shocked me. Assumed not aerosol. To protect economy over human life. Surely they should realise without humans there is no economy? Lessons learned. I’ll wait.,2026-05-12T19:10:08.923Z,1,9,1
at://did:plc:nnruqrgvu2codvol34c3mopq/app.bsky.feed.post/3mloidmbje223,patrickdevaney.bsky.social,chantzy.bsky.social,You’d think after SARS and COVID the default would be to treat outbreaks as airborne until proven otherwise.,2026-05-12T19:07:30.377Z,1,11,1
at://did:plc:nwm54onnbxtt4kq6si5cp5qu/app.bsky.feed.post/3mlowiqc4v22u,siderea.bsky.social,patrickdevaney.bsky.social,"That would entail listening to evidence and learning from case histories, neither of which they seem super into.",2026-05-12T23:20:54.749Z,2,4,0
at://did:plc:7oxdhzbxuhbfc7mi6qfmm7cy/app.bsky.feed.post/3mlri2goza22s,rockyuphill.bsky.social,chantzy.bsky.social,"In the WHO's latest news release dated May 13 at least they recommend ensuring health and care workers wear appropriate personal protective equipment (respirators, eye protection, gowns, and gloves).   www.who.int/emergencies/...",2026-05-13T23:40:21.752Z,1,1,0
at://did:plc:7oxdhzbxuhbfc7mi6qfmm7cy/app.bsky.feed.post/3mlomzshrcc27,rockyuphill.bsky.social,chantzy.bsky.social,You can almost hear the tortured sound of reality being bent and twisted to fit in the desired narrative. 😒,2026-05-12T20:31:30.037Z,1,5,0
at://did:plc:7oxdhzbxuhbfc7mi6qfmm7cy/app.bsky.feed.post/3mlpfhvrq3s2p,rockyuphill.bsky.social,rockyuphill.bsky.social,"Somehow, you just know that despite any sensible evidence to the contrary, this is what the actual recommendations and advisory will look like.",2026-05-13T03:48:53.075Z,2,2,1
at://did:plc:7hdhajeaom62qc2jz77y6xqd/app.bsky.feed.post/3mlonid744c2x,roballemachtig.eurosky.social,chantzy.bsky.social,True. The lengthy incubation period is a disadvantage for those who wait and see if it is airborne. Cases can start popping up weeks after the cruise event. Then contacts become exponentially difficult to trace.,2026-05-12T20:39:37.341Z,1,4,0
at://did:plc:6hbcmyg66x32bqtrb4pdrj63/app.bsky.feed.post/3mloipaoxqs2z,themakeroftrouble.bsky.social,chantzy.bsky.social,Absolutely. As soon as I heard their statement that there is little to no risk to the general population I thought….oh fuck here we go again 🙃,2026-05-12T19:14:00.887Z,1,11,0
at://did:plc:hzxf2fxxaukyn5jwkhdm7bkx/app.bsky.feed.post/3mls6ddaf6c24,brettezeleliquide.bsky.social,,"Hantavirus is coming

Nosferatu le vampire, Friedrich W. Murnau (1922), Max Schreck / famouspainterwombat
tag : Festival de Cannes, #cannes  #hantavirus #movie #sante #history #mythology #cinema",2026-05-14T06:19:02.438Z,0,43,6
at://did:plc:pk7vsu6pkdiu5r64a6rydfae/app.bsky.feed.post/3mlobesiiuk2m,agramuglia.bsky.social,,I think people are just nostalgic for Covid with this Hantavirus thing,2026-05-12T17:02:54.258Z,0,101,6
at://did:plc:ytuhzn2rrz2vioerhl2at65a/app.bsky.feed.post/3mlobvucjxc26,gonzaegonza91.bsky.social,agramuglia.bsky.social,"As an argentinian i do found a little darkly funny how the news are so focused on the cruise like... The rat is here, they got infected on the south of here... You don't need to send a reporter to Tenerife, the thing is here already",2026-05-12T17:12:26.585Z,1,11,0
at://did:plc:x3qw3rguxwsyusp4v3yvqh5z/app.bsky.feed.post/3mlobp4c6nc2f,crayonsquadlilac.bsky.social,agramuglia.bsky.social,I wish it was easier to tell what is fearmongering and what is actual information though lol,2026-05-12T17:08:40.082Z,1,6,0
at://did:plc:zhy73wow23zh5yzqcad72nzo/app.bsky.feed.post/3mlomsf7rws23,commentsandopi2.bsky.social,crayonsquadlilac.bsky.social,"Here's actual information 
www.bmj.com/content/393/...",2026-05-12T20:27:21.262Z,2,2,0
at://did:plc:x3qw3rguxwsyusp4v3yvqh5z/app.bsky.feed.post/3mlonhyfx6s2f,crayonsquadlilac.bsky.social,commentsandopi2.bsky.social,Ah thank you,2026-05-12T20:39:26.032Z,3,2,0
at://did:plc:pjlfw5ebq3hqxpbrqm4xfhrp/app.bsky.feed.post/3mlofc4fy2c2b,smollestbunny2.bsky.social,crayonsquadlilac.bsky.social,"It doesn't matter. You should be masking in n95s regardless. ""Nostalgia for covid"" implies it is in the past when it literally never left. And no its not as bad. Get with the program",2026-05-12T18:12:58.966Z,2,9,0
at://did:plc:x3qw3rguxwsyusp4v3yvqh5z/app.bsky.feed.post/3mlojx34dns2f,crayonsquadlilac.bsky.social,smollestbunny2.bsky.social,I get that I was just like saying lol,2026-05-12T19:36:17.212Z,3,3,0
at://did:plc:pjlfw5ebq3hqxpbrqm4xfhrp/app.bsky.feed.post/3mlok6vfnj22y,smollestbunny2.bsky.social,crayonsquadlilac.bsky.social,"""Just saying"" isn't good enough. This is year 7 of the ongoing pandemic",2026-05-12T19:40:39.661Z,4,2,0
at://did:plc:whyjmiaxchjc436jstu6v56v/app.bsky.feed.post/3mloi2pspcs2w,laikalgagarin.bsky.social,agramuglia.bsky.social,i think less nostalgic and more so Traumatized,2026-05-12T19:02:32.096Z,1,3,0
at://did:plc:vxgtqlalsabyov7stotmfn2b/app.bsky.feed.post/3mloh26a47k2c,blackopium.bsky.social,agramuglia.bsky.social,At this point it feel like a joke,2026-05-12T18:44:19.914Z,1,1,0
at://did:plc:updspdvivnx37d4dmnocm7hg/app.bsky.feed.post/3mloccrdjcs2p,funny-username1.bsky.social,agramuglia.bsky.social,"This is the third outbreak of a disease Ive seen thats had people freaking out about a ""new pandemic""

It'll likely end up the same as the others, quietly being dealt with and fading from the news cycle",2026-05-12T17:19:39.679Z,1,3,0
at://did:plc:qtryshaytzpn4rkdjweg2gd6/app.bsky.feed.post/3mlobjgrxec2x,abunchofgamers.bsky.social,agramuglia.bsky.social,We just want remote work back (probably),2026-05-12T17:05:29.758Z,1,15,0
at://did:plc:utrdz24mcbfcxor2bo2t6jsh/app.bsky.feed.post/3mlp4vvwsks2x,shiftykitsune.bsky.social,abunchofgamers.bsky.social,I don't think it's something worth killing a billion people over tho.,2026-05-13T01:15:39.328Z,2,2,0
at://did:plc:qc2yusypa5njhkyt2iqminqu/app.bsky.feed.post/3mlp42i6t522r,mvbrat10.bsky.social,agramuglia.bsky.social,Really hope not. I know you're joking but still.,2026-05-13T01:00:18.938Z,1,3,0
at://did:plc:4xsikdig2n7ms33f23yzj2on/app.bsky.feed.post/3mlqe7jwm6c2w,trevorthet.bsky.social,mvbrat10.bsky.social,I've seen people talk about how they miss staying inside the whole time during Covid so it's not out of the realm of possibility.,2026-05-13T12:58:58.213Z,2,0,0
at://did:plc:pjlfw5ebq3hqxpbrqm4xfhrp/app.bsky.feed.post/3mloib3nygk2i,smollestbunny2.bsky.social,agramuglia.bsky.social,That's literally not what's happening and you know it.,2026-05-12T19:06:05.850Z,2,2,0
at://did:plc:p5g7tsttk3ujlsohg5lvflv5/app.bsky.feed.post/3mlohr6d5wk2x,kingblackbird.bsky.social,agramuglia.bsky.social,"I mean, I DO miss the part where I got money for the government for staying the fuck home.  

MORE than I was getting working at that!  

That's the ONLY part I miss!",2026-05-12T18:57:11.770Z,1,4,0
at://did:plc:oz75uo26y2opetjwiph4rj2j/app.bsky.feed.post/3mlp5y6ps3c2c,gbooster291.bsky.social,agramuglia.bsky.social,The replies be like:,2026-05-13T01:34:49.381Z,1,5,0
at://did:plc:nqldnvpt6wqlgyns2wnsjkov/app.bsky.feed.post/3mlp3fy3mhc2s,mondaynyquil.bsky.social,agramuglia.bsky.social,"I don’t know if “nostalgia” is the right word…

But even though actual experts at WHO are saying that it will take prolonged close contact with someone infected with that rare variant…

It’s still not reassuring 👀",2026-05-13T00:48:50.969Z,1,1,0
at://did:plc:k54yx7z7w7fnkpnh7cxwa2hj/app.bsky.feed.post/3mlog2dbmyc2c,eikonos.bsky.social,agramuglia.bsky.social,Why do you think people are nostalgic for mass death?,2026-05-12T18:26:31.468Z,1,2,0
at://did:plc:jb7r4ny7r5pnw6is5g2k35j7/app.bsky.feed.post/3mlobuuu5u224,gaymerherb.bsky.social,agramuglia.bsky.social,jfc the psyop has worked too well,2026-05-12T17:11:53.608Z,1,1,0
at://did:plc:gvlz37gqsro3g4rrrtpc7wwc/app.bsky.feed.post/3mloi7uvqwk2z,drawnder.bsky.social,agramuglia.bsky.social,"They made the bus free here for a year and as a shut in I suffered no missed social experiences, and Trump lost the election that year.

I'm  not saying it was worth it,It was a terrible time, I'm  saying this is what happened, factually, from my pov.",2026-05-12T19:05:25.208Z,1,2,0
at://did:plc:drv6vvlxmdxmsxjkj6cwdkvf/app.bsky.feed.post/3mlocleyht22m,crimsonender.bsky.social,agramuglia.bsky.social,people being nostalgic for COVID is crazy,2026-05-12T17:24:28.724Z,1,13,1
at://did:plc:pjrwqqatu5vyxgxt5hilu46v/app.bsky.feed.post/3mlofqygao22i,emuanon34.bsky.social,crimsonender.bsky.social,"In my defense, I like ghost towns.",2026-05-12T18:21:18.094Z,2,4,0
at://did:plc:lnauhigpm2vayg7ejqfqm5rc/app.bsky.feed.post/3mloess3hek22,cassiehosh.bsky.social,crimsonender.bsky.social,"There are a couple people out there nostalgic for covid already 😭 I've seen people talking about other people posting shit like ""wish I was a teenager in 2020"" 😭

Could've been trolls or jokes ofc but it may as well be younger genzers / older gen alphas 😭😭😭",2026-05-12T18:04:24.819Z,2,1,0
at://did:plc:a7kx23c7plxy7y6uyxa2vsk5/app.bsky.feed.post/3mlojqizons27,s0rrysorry.bsky.social,crimsonender.bsky.social,It’s messed up but I do kinda miss having a legitimate reason to stay in my house all day without judgement,2026-05-12T19:32:36.924Z,2,3,0
at://did:plc:6qcezug6aq23mfmheihokwmj/app.bsky.feed.post/3mloiaesbfc2n,fenixminerva.bsky.social,crimsonender.bsky.social,Guess it bears repeating:,2026-05-12T19:05:41.872Z,2,1,0
at://did:plc:dlgrjqfnfzepgizv3mxuoohg/app.bsky.feed.post/3mlr2tw4hyc2k,fuffilicious.bsky.social,agramuglia.bsky.social,"Looking at a few of the replies and quote tweets from this, and WOW is it astonishing to see people try to villainize you because of one light-hearted sentence. I thought I found asylum from this kind of behavior by using Bluesky, but I suppose this is just part of the nature of social media.",2026-05-13T19:44:04.395Z,1,2,0
at://did:plc:dkwgulsbzmlop2o2zhyz3q7s/app.bsky.feed.post/3mloh3h5xas2z,noyou.bsky.social,agramuglia.bsky.social,I've been seeing more people masking up and if this is what it takes then I guess I'll take it,2026-05-12T18:45:02.840Z,1,7,0
at://did:plc:cjalmuxdrprqol3z7s3dymsq/app.bsky.feed.post/3mlog5zopxk2n,xxandrewshannonxx.bsky.social,agramuglia.bsky.social,"Not “nostalgic” but being able to be alone in public was some of the happiest memories I’ll have. When everyone came back I was devastated, and still get so, so frustrated.",2026-05-12T18:28:35.625Z,1,4,0
at://did:plc:bky4nirlnpi5oqxr5el7dehy/app.bsky.feed.post/3mloeh4elrk2q,vimesofthewatch.bsky.social,agramuglia.bsky.social,"Simple medical science. 

It's an Orthohantavirus. It is mainly contracted through aerosols containing rodent feces, urine, or saliva, and via rodent bites & scratches. Human to human transmission via direct close contact is so rare that a pandemic resulting from it is a near impossibility.",2026-05-12T17:57:52.951Z,1,4,0
at://did:plc:bjmr36odqqh4ke3ive45ot7e/app.bsky.feed.post/3mlpfw3hmec2t,thetoiletghost.bsky.social,agramuglia.bsky.social,"Definitely not nostalgic for millions of people dying and suffering the effects of a disease half a decade later. I WOULDN'T be bummed if it again became socially acceptable to tell people to get 6 fuckin feet away from me, tho. Can we bring that back, but minus the diseases?",2026-05-13T03:56:48.797Z,1,1,0
at://did:plc:2rtqger57xrjd2yarnzboxmq/app.bsky.feed.post/3mlodqmpwrs2c,violetsneeded.bsky.social,agramuglia.bsky.social,"They want to work from home. People, you can do that now for just a week and it will do whatever you say.",2026-05-12T17:45:18.348Z,1,4,0
at://did:plc:kzfbh2ryzz37mmqifdfj42zs/app.bsky.feed.post/3mln5hnjv2k2k,wunder2welt.bsky.social,wildekarde.bsky.social,"Im Prinzip ja. www.youtube.com/watch?v=rO4X...
Aber nicht so gut.",2026-05-12T06:20:15.018Z,6,6,0
at://did:plc:kzfbh2ryzz37mmqifdfj42zs/app.bsky.feed.post/3mln5jvgbec2k,wunder2welt.bsky.social,wunder2welt.bsky.social,Und trishgreenhalgh.substack.com/p/fb368a53-f...,2026-05-12T06:21:30.398Z,8,4,0
at://did:plc:zmcdhvyvkahjyffxw4xud6at/app.bsky.feed.post/3mlmd4trsos2p,wildekarde.bsky.social,wildekarde.bsky.social,bsky.app/profile/wild...,2026-05-11T22:28:55.184Z,10,24,0
at://did:plc:qelmkedqsksdijc4jivrz63f/app.bsky.feed.post/3mlnrwvvogk2m,skreee.bsky.social,lilablau23.bsky.social,"""The workers at the hospital did not follow a specific, strict protocol when handling the infected patient's blood and urine.""",2026-05-12T12:26:41.947Z,8,7,0
