commentId,videoId,title,channelTitle,searchQuery,commentAuthor,commentText,commentPublishedAt,commentLikeCount
UgwY7JtGuZQ6sMqrRK54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@KirstiCheetahh,"This is AI , not the real Dr Li",2026-05-16T14:27:36Z,0
UgwI6zsjs8viTIcYjLF4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@IbrahiymGhany-fi2rl,"Every home/ yard should have cats. They hunt rats, mice, roaches, grasshoppers, etc. They dig holes to poop and they clean themselves, and they dont smell. You dont have to bathe them and you dont even have to feed them everyday since they hunt. I have 3 and I dont see rodents roaches, lizards etc.",2026-05-18T06:49:32Z,0
UgyZU_G0PpD_qR2wcJt4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Autumn-y6os,"I am 80 years old, I have a cabin but it has no rats or rodents we have four cats it is very clean",2026-05-16T03:52:55Z,1
UgzGhSETLFqbjrro8J94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@supermamamaxi,Fear mongering 101,2026-05-17T22:52:47Z,0
UgxG1cDRNMx8_gSAOox4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Palisade-AI-Park,You are a AI,2026-05-17T06:55:32Z,0
UgxnFrZD_Fgynn1llPp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@LindaBrown-c2j,85,2026-05-16T02:24:08Z,1
Ugx9X83R9VY-EMa_98l4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@M.R.MMartinez,"¿Since 2012? Then this all has to do with accepting new virus injections😢 I shared it on my page....I have boxes in my sisters house in the country, definitely dont want them that. She alwas had rats.",2026-05-18T04:34:04Z,0
UgzP1GBms1koo-Sr8pN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@alicjakolyszko8741,😂😂😂😂,2026-05-17T07:14:47Z,0
Ugzx83QIuohfof025hF4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@billpainter6069,Out with it......for gods sake....,2026-05-18T12:00:15Z,0
UgznOQgVp4cO3wwu8I94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@llllljllllllll,This is AI,2026-05-17T16:48:00Z,0
Ugw8Sy0_9XzpVKF1g714AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@1247rimini,😂,2026-05-18T03:14:57Z,0
UgysYtrBS4WFqxtLraB4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Christina-cb7bb,It's from the covid needles that wemt into your body from 2020 till now. You don't need to know people's ages or where they've been,2026-05-18T03:30:56Z,0
UgxjXoKHQgKonRJH6_94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@PhillipShelton-m9r,Sixty four and not interested.I'm out of here.That s***'s always been here😂,2026-05-17T20:57:00Z,0
UgyXgCZZtGlAYIh7b4t4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@MacPakinga-y1b,All ways have & love our cat's😼😸😾😹  keeps rats & mice away from house & property. Have four 😊 healthy living ❤,2026-05-18T00:01:35Z,0
UgzN_YcDVRdDomvF6oh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@someone.u.know12344,"this is AI, not discrediting the content though idk about that. too much eye contact, not many cuts (if any at all?) and the channel's oldest video is 9 month prior",2026-05-16T14:53:07Z,0
UgyFnqsOdAAUTd-qGCp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@NormaJeanJones-ms9vq,"Keep area clean with bleach,put rat poison out ,on that ship it wasn't clean it was rats dropping on that ship.",2026-05-16T14:50:01Z,0
UgzZpckNp080QI9f7Nh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@notorious_tbageryt1115,Viruses are fake elites just try to poison everyone,2026-05-18T00:55:46Z,0
Ugxgf04hkMKm7b_uPA54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@alicjakolyszko8741,FEAR CONVENTIONAL MEDICINE!,2026-05-17T07:15:59Z,0
Ugzrf7a5-oIrXqoTh5J4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@TRUEHEBREW-x3x,THIS OUTBREAK IS ANOTHER NONSENSE LIKE 2020 BS.,2026-05-16T11:57:50Z,1
UgxrZ1GeOqroZuWAvJR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@johncorley8930,"Don’t Freak out, it’s been around for year. They try to Fear monger ever day since Covid 19",2026-05-17T22:08:15Z,0
UgzHb7bLNsJssXIG_3B4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@jessel2831,Be sure to ware the masks that can't stop a FART SMELL!!,2026-05-16T11:02:38Z,1
Ugxu4azt9dFLWA084dJ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Petitestyling,Is this AI?? 🤖 or is he real?,2026-05-17T18:11:43Z,0
UgzxUJjDtEZ_h9ck1hR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@videogreats0,"After 2:10, I out",2026-05-17T23:56:33Z,0
UgzVWhjFGIi51SkANvZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@kike2.075,all VIRUS ➡️ JUICE VIRUS!!,2026-05-17T20:01:07Z,0
UgxmgSlze4RRK2eWRQR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@EffectiveINenglish,"You are part of a psyop. Fearmogering psyop.
Reported. 

Much wiser to reduce the risk of a lightning strike.",2026-05-18T14:27:45Z,0
Ugyy9313M1R0EO618Md4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@glenparker234,You are also missing out that you cannot  take off these clothes off or touching them because they are contaminated you can’t breathe around them because they have collected more of the dust and should be washed before removing them also most mold fungus and bacteria cannot be killed using bleach or ammonia on anything except non-forest hard surfaces. The best thing to kill on cloth and fabric is plain or apple cider vinegar. I found this after years of research trying to clean up these sorts of messes. All you are doing is just trying to get people to go looking to get into trouble since there is no cure as you have said looking to find something that you can’t cure or get rid of should probably be left alone not search for,2026-05-17T23:51:29Z,0
Ugy-FOl-UApJDmV3BPd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@ClementJason-h6g,I have a believe that evil flying around won't come near my dwelling. The blood of Jesus exempt my household from all evil.,2026-05-17T17:39:47Z,0
UgyrOGHved05u1tPHn94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@conceicaodacosta2004,69 no l have not been,2026-05-18T05:25:30Z,0
UgwHKAoP5DbueNUCnzZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@queensandyakukwe1234,"The Earth is for the Lord and every thing in it belongs to Yahweh. He has found it upon the Sea and established upon the waters.
 I am not afraid of arrow from to enemy of God. Because IAM saved and believe that Jesus Christ is the Lord and He is son of the most high God. He paid the price On the cross.
 Dead could not hold him . He said it is finished.  On the 3rd day he r aise from death 
 The key of heaven and the key of life has given to him. He went to heaven and he is coming back soon.
 To take those that believe in him to heaven and there will be a new world coming from heaven. So  I do not fear any tribulation because it is written this things will happen before the coming of Christ. Shalom to you all.",2026-05-17T21:02:28Z,0
UgzYxaeLojJ5mv-Nfsp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@nestorguevarra6071,No virus dont report npbody lestining stowe dont believed,2026-05-18T12:34:13Z,0
Ugw3aIEI-EvanXyYmA94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@madaichavarria,This is AI,2026-05-18T04:32:50Z,0
UgzSNxk4aIQSg-3skkB4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@judikail1561,"Correction, currently 78 years of age....Judi",2026-05-16T05:06:12Z,0
UgxPlGg0nDOs2LGA6sR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@metakoerner-vollrath9879,Spreading panics again??,2026-05-18T03:48:33Z,0
Ugw4sXqOBl90W3EZGWR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@JimLitseyAle,"The answer is Cats! However, Cats can't survive on rodents alone.",2026-05-17T22:35:20Z,0
UgwrOElRttpnr__LSJx4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@annay1201,"For shure not from animals, and not from God,.",2026-05-17T18:51:26Z,0
UgyLl3ZLGjqaLW2tyTR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@alicjakolyszko8741,Don't get into the brain wash!,2026-05-17T07:22:07Z,0
UgxbEf1Zi6YA2zSD_Yx4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@andrewlin6136,"New virus coming now, it's called BANTA VIRUS",2026-05-18T09:57:00Z,0
UgyGpGfDQniDPQln7t54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Alex-uh8lv,Yeah their trying to get rid of older people so they won't collect ss...well what is Argentina and those place doing to control rats...what the solution,2026-05-17T20:38:28Z,0
Ugxd4EzOLjaf734eqXp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@tinageiger3391,This is AI fear mongering,2026-05-17T21:21:21Z,0
UgzhpkyK_bd9NsAhwhl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@firechild45011,This is AI ... it makes me not want to trust the information period,2026-05-17T04:29:11Z,0
UgwKSsTPgSVSBD6aOq94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Elly-r9h,Man made its not nature,2026-05-17T09:15:37Z,0
Ugx44ziRt-U20VmWSbp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@SoundArtsOnline,This is AI,2026-05-18T08:47:09Z,0
Ugx_lbW_6EI7gwLwXGN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@genekruithoff5795,Bill gates was happy telling us about this virus .that should tell us everything. Lab induced .,2026-05-18T12:33:53Z,0
UgzmK5HGekEvbA--tIZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@conraddubois6150,"Not another round of Covid scare, now you will want to make us take something into our bodies that will do more damage than the  cure. No way!",2026-05-18T04:11:20Z,0
Ugy_ajiAeUD5yEhzhYd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@anav6985,Rats etc they're everywhere longer than I've been alive  nothing new. All this crap I reckon is to panic ppl around the world and way of controlling us  just like when corona virus  after that my arms started hurting then after talking to others put a magnet in spot where there injection was given to me   the magnet sticks and stays in my arm  wtf did they inject me with? Chipped me. Try it if u don't believe me,2026-05-17T07:41:12Z,0
UgxPZ9NTqC5_bNdV7TZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@janiceSandoval,This is fake AI,2026-05-17T23:42:39Z,1
Ugy0yoEu-tFHPDaFYUl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@AlenaFolau,"Trust  God  received  Jesus  today because his our  ,DIVINE HEALER",2026-05-17T19:17:16Z,0
Ugxt4MKwmS8oC2syTcZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@busisiwemichelle5391,There is no hunter virus,2026-05-18T08:14:28Z,0
UgwdwJIysFODcJOSuMB4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Mavrick4529,The WEF SAID.  WE WILL RELEASE VIRUS S FAKE VACCINES. FOOD SHORTAGES CRETE WAR.  THEIR GAME PLAN TO DEPOPULATE. WAKE UP MORONS,2026-05-18T02:22:21Z,0
UgzbhrsWsu6dQuj2Rp54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@mariamembreno8821,Is crazy we have this virus when in New york is pack of 🐀,2026-05-18T11:34:10Z,0
UgzBxfA6kRZ5EZFMQTd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@dorissweda7776,God did not save people from Covid and he will and he will not save lllpeople from Hantavirus.,2026-05-16T21:37:11Z,1
UgxUvD8H9FxJDQSVULp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@rianahayes84,"Dr Li. I am afraid you are speading fearmongary. There are not by any means data of so many people afected by the virus. This virus does not spread from person to person. Only direct contact with the rodents, excrements. Yes, I do believe the same villans that started the Caronavirus  plandemic is doing the same here. They use the virus as biological warfare, all because they want to be in control of everybody's health, population control and mostly money are the motivating factors. We no longer believe the CDC, WHO because they have already exposed for who and what they are. Now you have got me. quoting the department of health. We can no longer trust what these institutions say. So I will unsubscribe from your chanel. Thank you. We will listen to hantavirus remains primarily a rodent-borne disease, not one that spreads readily between people. We will stick to the World Council for Health when it comes to reliable information, Tkank you.",2026-05-17T11:16:54Z,0
Ugw5Jy2Xpt1tkBGOhG54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@DorcasHenry-i7z,69 no,2026-05-18T03:45:20Z,0
UgxGa6rL0M2arMB1n6l4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@zerdeliv,"The Same Old Scam, Repackaged With a New Name
Here we go again. The same people who brought you the COVID-19 lockdowns, the masks, the PCR tests, and the experimental gene-therapy injections are now wheeling out a new fear: hantavirus. It's clear this is 100% scripted theater, a psychological operation designed to terrorize the weak-minded into surrendering their liberty all over again. We have been through this before, and anyone who falls for it now deserves the shame that follows.

Just as the COVID narrative was manufactured to test mass obedience and push a depopulation agenda, the hantavirus outbreak is following the exact same playbook. A new book titled The Viral Veil: Unmasking Hantavirus as the Next Psyop explains how a rare rodent-borne pathogen is being transformed into a front-page crisis using the same tools of fear and control [1]. Another book, COVID LOCKDOWN LIES AGAIN -- The Hantavirus Deception, warns that citizens are being subjected to another manufactured health scare to roll out mandates and vaccines [2]. The stage is set, the actors are ready, and the media is already chanting the same tired slogans.

Crisis Actors and Staged Fear
Nobody has been genuinely infected in this hantavirus outbreak -- at least not in the way the media wants you to believe. The entire spectacle is designed to trigger panic and obedience. I have documented for years how governments stage events to justify expanding their power. Every time they need more control, they manufacture a crisis.",2026-05-16T07:09:31Z,0
UgxYUdsdh2UbKjNpa3h4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@shanenoel1270,"From the looks of the comments it looks like it only affect the elderly.  Big surprise 🤨
The Bible said that in the last days disease would plague the earth before Christ's return....
Revelation 6:8: “Look! a pale horse, and the one seated on it had the name Death. And the Grave was closely following him.",2026-05-18T03:02:34Z,0
UgyHZ85jzMturzXMDFl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@studiofan1672,This doesn’t even sound like him…,2026-05-17T21:18:12Z,0
UgyBwPROeAlX_a1Sv3F4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@junkgirltoo5005,Quit playing with rats. And keep areas clean. Duh.,2026-05-16T18:39:38Z,1
UgzEVWAl2vtw0yDVXNB4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@charmaineLundy,"Not playing that game. Shut up and go far away.  If you dont want the virus, don't play with rat and mouse crap and wash your hands.",2026-05-17T01:11:24Z,0
UgyllinVHNcZ-D_xnSJ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@mariaavramov8381,"But we have to have Meds to cure this virus, or is going to be like Covid no Medicine? Why you guys make this virus ?",2026-05-16T03:52:18Z,0
UgzwB9L5G-MfGx9id5t4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Lyida-p2j,"Get a Cat, wear a mask when cleaning out areas you have not cleaned in a while. If cruise ships don't have a cat, pick another one.",2026-05-17T14:19:35Z,0
UgwOWYf8ox5ZG1VSxn54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@vickietrosclair4896,This is the election flu,2026-05-18T03:14:35Z,0
Ugyh4i-VKRLX6Zu6ZMt4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Uniquelydesigned-gu9ox,"They done came up with another virus, kinda fast🤔I guess covid didn’t kill enough people, do you think it’s because of the midterms?",2026-05-18T14:29:21Z,0
Ugxm01Pv3umnM5DBOht4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Sunshine-n1n,GENE HACKMAN AND HIS WIFE DIED FROM THE VERY SAME VIRUS IN FEBRUARY 2025 so what’s the big deal now??? Primary?,2026-05-18T01:05:51Z,0
UgwSryV3YUcVYW2xuQV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@GwendilynneFarrar-k9i,I Rebuke And BIND this Virus In JESUS MIGHTY NAME!!!,2026-05-18T01:43:38Z,0
UgyFUnBhP3hArgkFh-d4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@JimmySulwe,How comes every 6years Mr so and so you know him develops viruses  and gives it a name ? Now wearing  musk business vaccines business etc,2026-05-18T06:16:32Z,0
UgyE5VwWKJqjPuW1mrF4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@caroldroke4128,"Bull shit, we aren't swallowing this crap again. It's been here for ever!",2026-05-17T04:51:03Z,0
Ugx1O2E5jUEeDvQKfBV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@josephwabwire1691,This must be another weaponised virus by modification by globalists want to bring the world into a hault to push their one world order agenda just like they tried with COVID 19.,2026-05-18T04:40:24Z,0
Ugwucl8lvjje4dZLJrt4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@carlossorani4448,I used to see a mouse in my room every day. Its been a few days i haven’t seen it. Now im feeling a tingling sensation in my gut. I think the mouse entered through my anus and is moving around in my intestines. Do you think it carries the virus?,2026-05-18T05:47:14Z,0
UgwYLWPXldW44zp11tB4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@rickydaigle2485,Ai bullshit,2026-05-18T00:54:01Z,0
UgwHq6feMpoWpw_N_5x4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@sunnymagnuson1809,Hanta isn’t a highly contagious virus. Stop exaggerating.,2026-05-18T02:41:27Z,0
UgycPiXPbX48SIJe-2Z4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@elkairosway1895,"Believers of Christ Jesus never live in fear. They trust in God and pray ""If it be His sovereign and perfect Will, so be it""   That be the case, may God reign forever, for we depend on His will, not our will.",2026-05-18T07:49:14Z,0
Ugw8zhBZjKEl6e5XaJh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@vanessajohnsen388,This has nothing to do with rodents now its designed  by the same demons who made covid and designed to kill!!,2026-05-18T03:16:43Z,0
UgwmZQ-UV20jSawKFUl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@beretta1111,I hear that the virus just attacks muslims,2026-05-17T15:32:27Z,0
UgzcM0vQKimEI8_no0R4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@michellehollis1390,Done with the fear mongering! We have known about this virus since a whole tribe was wiped out! Use you fricken brains people! Wash your damned hands and don't sweep up dried Mice Feces!,2026-05-18T03:05:31Z,0
UgwTnB_wq17WFbumm1d4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@sammy6manson,Not even a real person.. A..I,2026-05-17T19:40:35Z,0
UgwPSwZmRcfJiicFdJN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@marionsanta2883,"Stop the fear mongering....
Covid all over again..",2026-05-17T10:56:15Z,0
UgyzZdwgcbnM5w-IUU54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@emimahmoud2403,"LIES LIES AND MORE LIES...

KNOW THIS READERS. HANTA IN HEBREW MEANS ""FAKE"". SO BECAREFUL, THEY ARE TELLING YOU ON YOUR FACE , THAT THIS VIRUS IS CALLED"" FAKEVIRUS"" . 

LOOK IT UP! ASK, HOW DO YOU SAY FAKE IN HEBREW, ONE OF THE ANSWERS WILL BE FAKE.

 START EDUCATING YOURSELVES AND NOT BELIEVE EVERYTHING THEY ARE TELLING US. THEY ARE TRYING TO DESTROY AND CONTROL ALL OF US.",2026-05-18T02:11:46Z,0
UgwD0aTG5qhe1W7TZb94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@dackle24,This us NOT Dr Li. It is AI generated and is FAKE! ONLY trust info coming directly from his channel or sites. He has addressed the issue of AI using his image and voice.,2026-05-16T13:17:45Z,0
